STATE,STATENAME,ST_CASE,VEH_NO,MOD_YEAR,MOD_YEARNAME,VPICBODYCLASSNAME,MAKENAME,BODY_TYP,BODY_TYPNAME,ROLLOVER,ROLLOVERNAME,FIRE_EXP,FIRE_EXPNAME,DEATHS,DR_DRINK,DR_DRINKNAME,SPEEDREL,SPEEDRELNAME,VSPD_LIM,VSPD_LIMNAME,VSURCOND,VSURCONDNAME
45,South Carolina,450541,1,2024,2024,Sedan/Saloon,Toyota,4,"4-door sedan, hardtop",0,No Rollover,1,Yes,1,0,No,3,"Yes, Exceeded Speed Limit",70,70 MPH,1,Dry
45,South Carolina,450542,1,2020,2020,Sedan/Saloon,Volkswagen,4,"4-door sedan, hardtop",0,No Rollover,1,Yes,1,0,No,0,No,60,60 MPH,1,Dry
45,South Carolina,450542,2,2011,2011,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Jeep / Kaiser-Jeep / Willys- Jeep,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",0,No Rollover,1,Yes,0,1,Yes,0,No,60,60 MPH,1,Dry
45,South Carolina,450543,1,2020,2020,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Toyota,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",0,No Rollover,0,No or Not Reported,0,0,No,0,No,55,55 MPH,1,Dry
45,South Carolina,450544,1,2018,2018,Motorcycle - Scooter,Other Make,84,Motor Scooter,8,Not Applicable,0,No or Not Reported,1,0,No,4,"Yes, Too Fast for Conditions",35,35 MPH,1,Dry
45,South Carolina,450545,1,2009,2009,Sedan/Saloon,Chevrolet,4,"4-door sedan, hardtop",0,No Rollover,0,No or Not Reported,1,0,No,3,"Yes, Exceeded Speed Limit",55,55 MPH,1,Dry
45,South Carolina,450546,1,2021,2021,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Jeep / Kaiser-Jeep / Willys- Jeep,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",0,No Rollover,0,No or Not Reported,0,0,No,0,No,45,45 MPH,1,Dry
45,South Carolina,450546,2,2021,2021,Motorcycle - Dual Sport / Adventure / Supermoto / On/Off-road,Honda,80,Two Wheel Motorcycle (excluding motor scooters),8,Not Applicable,0,No or Not Reported,1,0,No,0,No,45,45 MPH,1,Dry
45,South Carolina,450547,1,2004,2004,Motorcycle - Sport,Yamaha,80,Two Wheel Motorcycle (excluding motor scooters),8,Not Applicable,0,No or Not Reported,1,0,No,0,No,60,60 MPH,1,Dry
45,South Carolina,450548,1,2011,2011,Minivan,Honda,20,"Minivan (Chrysler Town and Country, Caravan, Grand Caravan, Voyager, Voyager, Honda-Odyssey, ...)",0,No Rollover,0,No or Not Reported,0,0,No,0,No,45,45 MPH,1,Dry
45,South Carolina,450549,1,2020,2020,Pickup,Chevrolet,34,Light Pickup,0,No Rollover,0,No or Not Reported,0,1,Yes,0,No,35,35 MPH,1,Dry
45,South Carolina,450550,1,1994,1994,Pickup,Chevrolet,34,Light Pickup,0,No Rollover,0,No or Not Reported,1,0,No,4,"Yes, Too Fast for Conditions",50,50 MPH,2,Wet
45,South Carolina,450551,1,2019,2019,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),KIA,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",0,No Rollover,0,No or Not Reported,0,0,No,0,No,40,40 MPH,2,Wet
45,South Carolina,450551,2,2004,2004,Pickup,Chevrolet,34,Light Pickup,0,No Rollover,0,No or Not Reported,0,0,No,0,No,40,40 MPH,2,Wet
45,South Carolina,450552,1,2016,2016,Sedan/Saloon,Nissan/Datsun,4,"4-door sedan, hardtop",0,No Rollover,0,No or Not Reported,0,0,No,0,No,55,55 MPH,1,Dry
45,South Carolina,450552,2,2003,2003,Sedan/Saloon,Toyota,4,"4-door sedan, hardtop",0,No Rollover,0,No or Not Reported,1,0,No,0,No,55,55 MPH,1,Dry
45,South Carolina,450553,1,1997,1997,Pickup,Ford,34,Light Pickup,0,No Rollover,0,No or Not Reported,1,0,No,0,No,35,35 MPH,2,Wet
45,South Carolina,450554,1,2014,2014,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Honda,15,"Large utility (ANSI D16.1 Utility Vehicle Categories and ""Full Size"" and ""Large"")",0,No Rollover,0,No or Not Reported,0,0,No,0,No,45,45 MPH,1,Dry
45,South Carolina,450554,2,2008,2008,Motorcycle - Sport,Suzuki,80,Two Wheel Motorcycle (excluding motor scooters),8,Not Applicable,0,No or Not Reported,1,0,No,0,No,45,45 MPH,1,Dry
45,South Carolina,450555,1,2012,2012,Crossover Utility Vehicle (CUV),Nissan/Datsun,6,Station Wagon (excluding van and truck based),0,No Rollover,1,Yes,0,0,No,3,"Yes, Exceeded Speed Limit",35,35 MPH,1,Dry
45,South Carolina,450555,2,2000,2000,Coupe,Honda,2,"2-door sedan,hardtop,coupe",0,No Rollover,0,No or Not Reported,1,0,No,0,No,35,35 MPH,1,Dry
45,South Carolina,450556,1,2023,2023,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Nissan/Datsun,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",0,No Rollover,0,No or Not Reported,0,1,Yes,0,No,40,40 MPH,1,Dry
45,South Carolina,450556,2,2009,2009,Coupe,BMW,2,"2-door sedan,hardtop,coupe",0,No Rollover,0,No or Not Reported,2,0,No,0,No,40,40 MPH,1,Dry
45,South Carolina,450556,3,2018,2018,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Chevrolet,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",0,No Rollover,0,No or Not Reported,0,0,No,0,No,40,40 MPH,1,Dry
45,South Carolina,450557,1,2008,2008,Sedan/Saloon,Honda,4,"4-door sedan, hardtop",3,Rollover,0,No or Not Reported,1,1,Yes,0,No,60,60 MPH,1,Dry
45,South Carolina,450558,1,2021,2021,Motorcycle - Touring / Sport Touring,Harley-Davidson,80,Two Wheel Motorcycle (excluding motor scooters),8,Not Applicable,0,No or Not Reported,1,1,Yes,4,"Yes, Too Fast for Conditions",70,70 MPH,2,Wet
45,South Carolina,450559,1,2011,2011,Motorcycle - Sport,Kawasaki,80,Two Wheel Motorcycle (excluding motor scooters),8,Not Applicable,0,No or Not Reported,1,1,Yes,3,"Yes, Exceeded Speed Limit",50,50 MPH,1,Dry
45,South Carolina,450559,2,2007,2007,Sedan/Saloon,Honda,4,"4-door sedan, hardtop",0,No Rollover,0,No or Not Reported,0,0,No,0,No,50,50 MPH,1,Dry
45,South Carolina,450560,1,2015,2015,Incomplete - Glider,Freightliner,78,Unknown medium/heavy truck type,3,Rollover,0,No or Not Reported,1,0,No,4,"Yes, Too Fast for Conditions",55,55 MPH,1,Dry
45,South Carolina,450561,1,2011,2011,Sedan/Saloon,Buick / Opel,4,"4-door sedan, hardtop",0,No Rollover,0,No or Not Reported,0,0,No,0,No,70,70 MPH,1,Dry
45,South Carolina,450561,2,2006,2006,Pickup,Ford,34,Light Pickup,3,Rollover,0,No or Not Reported,1,1,Yes,0,No,70,70 MPH,1,Dry
45,South Carolina,450561,3,2024,2024,Truck-Tractor,Freightliner,66,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",0,No Rollover,0,No or Not Reported,0,0,No,4,"Yes, Too Fast for Conditions",70,70 MPH,1,Dry
45,South Carolina,450562,1,2007,2007,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Toyota,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",0,No Rollover,0,No or Not Reported,0,1,Yes,0,No,25,25 MPH,1,Dry
45,South Carolina,450563,1,1989,1989,Coupe,Cadillac,2,"2-door sedan,hardtop,coupe",0,No Rollover,0,No or Not Reported,0,0,No,8,No Driver Present/Unknown if Driver Present,5,5 MPH,1,Dry
45,South Carolina,450564,1,2005,2005,Pickup,Chevrolet,34,Light Pickup,0,No Rollover,0,No or Not Reported,0,0,No,4,"Yes, Too Fast for Conditions",35,35 MPH,1,Dry
45,South Carolina,450564,2,1997,1997,Pickup,Chevrolet,34,Light Pickup,3,Rollover,0,No or Not Reported,1,0,No,0,No,35,35 MPH,1,Dry
45,South Carolina,450565,1,2007,2007,Pickup,Chevrolet,34,Light Pickup,3,Rollover,0,No or Not Reported,1,1,Yes,0,No,55,55 MPH,1,Dry
45,South Carolina,450566,1,2022,2022,Pickup,Toyota,34,Light Pickup,0,No Rollover,0,No or Not Reported,0,0,No,0,No,70,70 MPH,1,Dry
45,South Carolina,450566,2,2017,2017,Sedan/Saloon,Toyota,4,"4-door sedan, hardtop",0,No Rollover,0,No or Not Reported,0,0,No,0,No,70,70 MPH,1,Dry
45,South Carolina,450566,3,2021,2021,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Nissan/Datsun,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",0,No Rollover,0,No or Not Reported,1,0,No,0,No,70,70 MPH,1,Dry
45,South Carolina,450566,4,2015,2015,Pickup,Ford,67,"Medium/heavy Pickup (GVWR greater than 10,000 lbs.)",0,No Rollover,0,No or Not Reported,0,0,No,4,"Yes, Too Fast for Conditions",70,70 MPH,1,Dry
45,South Carolina,450567,1,2000,2000,Off-road Vehicle - Golf Cart,Other Make,95,Golf Cart,0,No Rollover,0,No or Not Reported,1,0,No,0,No,45,45 MPH,1,Dry
45,South Carolina,450567,2,2014,2014,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Ford,15,"Large utility (ANSI D16.1 Utility Vehicle Categories and ""Full Size"" and ""Large"")",0,No Rollover,0,No or Not Reported,0,0,No,3,"Yes, Exceeded Speed Limit",45,45 MPH,1,Dry
45,South Carolina,450568,1,1997,1997,Truck-Tractor,Mack,66,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",0,No Rollover,0,No or Not Reported,1,0,No,0,No,55,55 MPH,1,Dry
45,South Carolina,450569,1,2024,2024,Motorcycle - Sport,Harley-Davidson,80,Two Wheel Motorcycle (excluding motor scooters),8,Not Applicable,0,No or Not Reported,1,1,Yes,0,No,55,55 MPH,1,Dry
45,South Carolina,450570,1,2004,2004,Sedan/Saloon,Saturn,4,"4-door sedan, hardtop",0,No Rollover,0,No or Not Reported,1,1,Yes,0,No,0,No Statutory Limit/Non-Trafficway or Driveway Access,0,Non-Trafficway or Driveway Access
45,South Carolina,450570,2,2023,2023,Truck-Tractor,Kenworth,66,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",0,No Rollover,0,No or Not Reported,0,0,No,0,No,45,45 MPH,1,Dry
45,South Carolina,450571,1,2018,2018,Pickup,Chevrolet,34,Light Pickup,0,No Rollover,0,No or Not Reported,1,0,No,0,No,55,55 MPH,1,Dry
45,South Carolina,450572,1,2012,2012,Motorcycle - Sport,Yamaha,80,Two Wheel Motorcycle (excluding motor scooters),8,Not Applicable,0,No or Not Reported,1,0,No,3,"Yes, Exceeded Speed Limit",35,35 MPH,1,Dry
45,South Carolina,450573,1,2017,2017,Minivan,KIA,20,"Minivan (Chrysler Town and Country, Caravan, Grand Caravan, Voyager, Voyager, Honda-Odyssey, ...)",0,No Rollover,0,No or Not Reported,2,0,No,0,No,60,60 MPH,1,Dry
45,South Carolina,450573,2,2013,2013,Truck-Tractor,Peterbilt,66,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",0,No Rollover,0,No or Not Reported,0,0,No,0,No,60,60 MPH,1,Dry
45,South Carolina,450574,1,2004,2004,Incomplete,Chevrolet,61,"Single-unit straight truck or Cab-Chassis (GVWR range 10,001 to 19,500 lbs.)",0,No Rollover,0,No or Not Reported,1,0,No,0,No,35,35 MPH,1,Dry
45,South Carolina,450575,1,2024,2024,Truck-Tractor,Kenworth,66,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",0,No Rollover,0,No or Not Reported,0,0,No,0,No,0,No Statutory Limit/Non-Trafficway or Driveway Access,0,Non-Trafficway or Driveway Access
45,South Carolina,450575,2,2017,2017,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Ford,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",0,No Rollover,0,No or Not Reported,1,0,No,0,No,60,60 MPH,1,Dry
45,South Carolina,450576,1,2022,2022,Motorcycle - Scooter,Honda,84,Motor Scooter,8,Not Applicable,0,No or Not Reported,1,0,No,0,No,45,45 MPH,1,Dry
45,South Carolina,450577,1,2013,2013,Sedan/Saloon,Honda,4,"4-door sedan, hardtop",0,No Rollover,0,No or Not Reported,0,0,No,0,No,55,55 MPH,1,Dry
45,South Carolina,450578,1,2021,2021,Sedan/Saloon,Toyota,4,"4-door sedan, hardtop",0,No Rollover,0,No or Not Reported,1,1,Yes,0,No,60,60 MPH,1,Dry
45,South Carolina,450579,1,2013,2013,Sedan/Saloon,Nissan/Datsun,4,"4-door sedan, hardtop",0,No Rollover,0,No or Not Reported,0,1,Yes,3,"Yes, Exceeded Speed Limit",55,55 MPH,1,Dry
45,South Carolina,450579,2,2016,2016,Off-road Vehicle - Multipurpose Off-Highway Utility Vehicle [MOHUV] or Recreational Off-Highway Vehicle [ROV],Other Make,96,Multipurpose Off-Highway Utility Vehicles [MOHUV] or Recreational Off-Highway Vehicle [ROV],3,Rollover,0,No or Not Reported,1,0,No,0,No,55,55 MPH,1,Dry
45,South Carolina,450580,1,2016,2016,Sedan/Saloon,Nissan/Datsun,4,"4-door sedan, hardtop",3,Rollover,0,No or Not Reported,1,0,No,4,"Yes, Too Fast for Conditions",65,65 MPH,1,Dry
45,South Carolina,450581,1,2014,2014,Sedan/Saloon,Nissan/Datsun,4,"4-door sedan, hardtop",0,No Rollover,0,No or Not Reported,0,1,Yes,0,No,45,45 MPH,1,Dry
45,South Carolina,450582,1,2010,2010,Sedan/Saloon,Honda,4,"4-door sedan, hardtop",3,Rollover,0,No or Not Reported,1,0,No,4,"Yes, Too Fast for Conditions",45,45 MPH,1,Dry
45,South Carolina,450583,1,2013,2013,Pickup,Ford,67,"Medium/heavy Pickup (GVWR greater than 10,000 lbs.)",0,No Rollover,0,No or Not Reported,0,0,No,0,No,55,55 MPH,1,Dry
45,South Carolina,450583,2,2005,2005,Pickup,Chevrolet,34,Light Pickup,3,Rollover,0,No or Not Reported,1,0,No,0,No,55,55 MPH,98,Not Reported
45,South Carolina,450584,1,2006,2006,Pickup,Toyota,34,Light Pickup,3,Rollover,0,No or Not Reported,1,0,No,4,"Yes, Too Fast for Conditions",45,45 MPH,1,Dry
45,South Carolina,450585,1,2012,2012,Sedan/Saloon,Nissan/Datsun,4,"4-door sedan, hardtop",0,No Rollover,0,No or Not Reported,0,0,No,0,No,55,55 MPH,1,Dry
45,South Carolina,450585,2,2002,2002,Pickup,Ford,34,Light Pickup,0,No Rollover,0,No or Not Reported,1,0,No,0,No,55,55 MPH,1,Dry
45,South Carolina,450585,3,2023,2023,Pickup,GMC,67,"Medium/heavy Pickup (GVWR greater than 10,000 lbs.)",0,No Rollover,0,No or Not Reported,0,0,No,0,No,55,55 MPH,1,Dry
45,South Carolina,450586,1,2011,2011,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Ford,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",0,No Rollover,0,No or Not Reported,0,0,No,0,No,55,55 MPH,1,Dry
45,South Carolina,450587,1,2001,2001,Pickup,Ford,34,Light Pickup,0,No Rollover,0,No or Not Reported,0,0,No,0,No,50,50 MPH,1,Dry
45,South Carolina,450588,1,2017,2017,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Chevrolet,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",0,No Rollover,0,No or Not Reported,0,0,No,0,No,35,35 MPH,1,Dry
45,South Carolina,450589,1,2020,2020,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Cadillac,15,"Large utility (ANSI D16.1 Utility Vehicle Categories and ""Full Size"" and ""Large"")",0,No Rollover,0,No or Not Reported,0,0,No,0,No,55,55 MPH,1,Dry
45,South Carolina,450589,2,2020,2020,Off-road Vehicle - Farm Equipment,Other Make,92,Farm equipment other than trucks,0,No Rollover,0,No or Not Reported,1,0,No,0,No,55,55 MPH,1,Dry
45,South Carolina,450590,1,2011,2011,Sedan/Saloon,Ford,4,"4-door sedan, hardtop",0,No Rollover,0,No or Not Reported,1,0,No,0,No,70,70 MPH,2,Wet
45,South Carolina,450590,2,2003,2003,Minivan,Honda,20,"Minivan (Chrysler Town and Country, Caravan, Grand Caravan, Voyager, Voyager, Honda-Odyssey, ...)",0,No Rollover,0,No or Not Reported,1,0,No,0,No,70,70 MPH,2,Wet
45,South Carolina,450591,1,2024,2024,Truck-Tractor,Freightliner,66,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",0,No Rollover,0,No or Not Reported,0,0,No,0,No,55,55 MPH,1,Dry
45,South Carolina,450591,2,2020,2020,Off-road Vehicle - All Terrain Vehicle (ATV) (Motorcycle-style),Kawasaki,90,ATV/ATC [All-Terrain Cycle],0,No Rollover,0,No or Not Reported,2,0,No,0,No,55,55 MPH,1,Dry
45,South Carolina,450592,1,2005,2005,Pickup,Chevrolet,34,Light Pickup,3,Rollover,0,No or Not Reported,1,1,Yes,0,No,55,55 MPH,1,Dry
45,South Carolina,450593,1,2017,2017,Sedan/Saloon,KIA,4,"4-door sedan, hardtop",0,No Rollover,0,No or Not Reported,0,0,No,0,No,45,45 MPH,1,Dry
45,South Carolina,450594,1,2017,2017,Sedan/Saloon,Cadillac,4,"4-door sedan, hardtop",0,No Rollover,0,No or Not Reported,1,0,No,0,No,45,45 MPH,1,Dry
45,South Carolina,450595,1,2016,2016,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Mercedes-Benz,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",0,No Rollover,0,No or Not Reported,0,0,No,0,No,25,25 MPH,1,Dry
45,South Carolina,450595,2,2005,2005,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Ford,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",0,No Rollover,0,No or Not Reported,1,0,No,0,No,25,25 MPH,1,Dry
45,South Carolina,450596,1,2014,2014,Sedan/Saloon,Dodge,4,"4-door sedan, hardtop",0,No Rollover,0,No or Not Reported,0,0,No,0,No,40,40 MPH,1,Dry
45,South Carolina,450597,1,2015,2015,Coupe,Chevrolet,2,"2-door sedan,hardtop,coupe",3,Rollover,0,No or Not Reported,1,1,Yes,4,"Yes, Too Fast for Conditions",55,55 MPH,1,Dry
45,South Carolina,450598,1,2005,2005,Sedan/Saloon,Cadillac,4,"4-door sedan, hardtop",0,No Rollover,0,No or Not Reported,0,0,No,0,No,55,55 MPH,2,Wet
45,South Carolina,450599,1,2005,2005,Convertible/Cabriolet,Toyota,1,"Convertible(excludes sun-roof,t-bar)",0,No Rollover,0,No or Not Reported,0,0,No,0,No,40,40 MPH,1,Dry
45,South Carolina,450599,2,2012,2012,Motorcycle - Standard,Ducati,80,Two Wheel Motorcycle (excluding motor scooters),8,Not Applicable,0,No or Not Reported,1,0,No,0,No,40,40 MPH,1,Dry
45,South Carolina,450600,1,2008,2008,Coupe,Ford,2,"2-door sedan,hardtop,coupe",3,Rollover,0,No or Not Reported,2,0,No,3,"Yes, Exceeded Speed Limit",60,60 MPH,1,Dry
45,South Carolina,450601,1,2018,2018,Pickup,Ford,34,Light Pickup,0,No Rollover,0,No or Not Reported,1,1,Yes,0,No,45,45 MPH,1,Dry
45,South Carolina,450602,1,2016,2016,Sedan/Saloon,Nissan/Datsun,4,"4-door sedan, hardtop",0,No Rollover,0,No or Not Reported,1,0,No,0,No,45,45 MPH,1,Dry
45,South Carolina,450602,2,2014,2014,Sedan/Saloon,Hyundai,4,"4-door sedan, hardtop",0,No Rollover,0,No or Not Reported,0,1,Yes,3,"Yes, Exceeded Speed Limit",45,45 MPH,1,Dry
45,South Carolina,450603,1,2022,2022,Sedan/Saloon,Dodge,4,"4-door sedan, hardtop",3,Rollover,0,No or Not Reported,1,1,Yes,3,"Yes, Exceeded Speed Limit",45,45 MPH,1,Dry
45,South Carolina,450604,1,2013,2013,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),GMC,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",0,No Rollover,0,No or Not Reported,0,0,No,0,No,35,35 MPH,1,Dry
45,South Carolina,450604,2,2017,2017,Sedan/Saloon,Toyota,4,"4-door sedan, hardtop",0,No Rollover,0,No or Not Reported,1,0,No,0,No,35,35 MPH,1,Dry
45,South Carolina,450604,3,2013,2013,Sedan/Saloon,Nissan/Datsun,4,"4-door sedan, hardtop",0,No Rollover,0,No or Not Reported,0,0,No,0,No,35,35 MPH,1,Dry
45,South Carolina,450605,1,2010,2010,Sedan/Saloon,Chevrolet,4,"4-door sedan, hardtop",0,No Rollover,0,No or Not Reported,1,0,No,0,No,45,45 MPH,1,Dry
45,South Carolina,450606,1,2008,2008,Sedan/Saloon,Nissan/Datsun,4,"4-door sedan, hardtop",3,Rollover,0,No or Not Reported,1,0,No,0,No,60,60 MPH,1,Dry
45,South Carolina,450608,1,2011,2011,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Jeep / Kaiser-Jeep / Willys- Jeep,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",3,Rollover,0,No or Not Reported,1,1,Yes,0,No,55,55 MPH,1,Dry
45,South Carolina,450609,1,2015,2015,Minivan,Chrysler,20,"Minivan (Chrysler Town and Country, Caravan, Grand Caravan, Voyager, Voyager, Honda-Odyssey, ...)",0,No Rollover,0,No or Not Reported,0,1,Yes,0,No,25,25 MPH,1,Dry
45,South Carolina,450609,2,2018,2018,Motorcycle - Scooter,Other Make,84,Motor Scooter,8,Not Applicable,0,No or Not Reported,1,0,No,0,No,25,25 MPH,1,Dry
45,South Carolina,450610,1,2021,2021,Truck,Peterbilt,63,"Single-unit straight truck or Cab-Chassis (GVWR greater than 26,000 lbs.)",3,Rollover,0,No or Not Reported,0,0,No,0,No,35,35 MPH,1,Dry
45,South Carolina,450610,2,2016,2016,Truck,International Harvester/Navistar,62,"Single-unit straight truck or Cab-Chassis (GVWR range 19,501 to 26,000 lbs.)",0,No Rollover,0,No or Not Reported,1,1,Yes,4,"Yes, Too Fast for Conditions",35,35 MPH,1,Dry
45,South Carolina,450611,1,2023,2023,Pickup,Ford,67,"Medium/heavy Pickup (GVWR greater than 10,000 lbs.)",0,No Rollover,0,No or Not Reported,0,0,No,0,No,40,40 MPH,2,Wet
45,South Carolina,450611,2,2019,2019,Sedan/Saloon,Ford,4,"4-door sedan, hardtop",0,No Rollover,0,No or Not Reported,1,0,No,0,No,40,40 MPH,2,Wet
45,South Carolina,450612,1,2006,2006,Sedan/Saloon,Honda,4,"4-door sedan, hardtop",3,Rollover,0,No or Not Reported,1,1,Yes,3,"Yes, Exceeded Speed Limit",55,55 MPH,1,Dry
45,South Carolina,450613,1,2016,2016,Motorcycle - Sport,Kawasaki,80,Two Wheel Motorcycle (excluding motor scooters),8,Not Applicable,0,No or Not Reported,1,0,No,4,"Yes, Too Fast for Conditions",45,45 MPH,1,Dry
45,South Carolina,450614,1,2022,2022,Pickup,Toyota,34,Light Pickup,0,No Rollover,0,No or Not Reported,0,0,No,3,"Yes, Exceeded Speed Limit",55,55 MPH,1,Dry
45,South Carolina,450615,1,2020,2020,Hatchback/Liftback/Notchback,Chevrolet,5,5-door/4-door hatchback,3,Rollover,0,No or Not Reported,2,1,Yes,3,"Yes, Exceeded Speed Limit",45,45 MPH,1,Dry
45,South Carolina,450616,1,2016,2016,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Toyota,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",0,No Rollover,0,No or Not Reported,0,0,No,0,No,45,45 MPH,1,Dry
45,South Carolina,450616,2,2012,2012,Sedan/Saloon,Honda,4,"4-door sedan, hardtop",0,No Rollover,0,No or Not Reported,1,0,No,0,No,45,45 MPH,98,Not Reported
45,South Carolina,450617,1,2005,2005,Hatchback/Liftback/Notchback,Pontiac,6,Station Wagon (excluding van and truck based),0,No Rollover,0,No or Not Reported,1,1,Yes,0,No,45,45 MPH,2,Wet
45,South Carolina,450618,1,2001,2001,Pickup,Ford,34,Light Pickup,0,No Rollover,0,No or Not Reported,0,0,No,0,No,45,45 MPH,2,Wet
45,South Carolina,450619,1,2012,2012,Sedan/Saloon,Chrysler,4,"4-door sedan, hardtop",0,No Rollover,0,No or Not Reported,0,0,No,0,No,45,45 MPH,1,Dry
45,South Carolina,450619,2,2011,2011,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Honda,15,"Large utility (ANSI D16.1 Utility Vehicle Categories and ""Full Size"" and ""Large"")",0,No Rollover,0,No or Not Reported,1,0,No,0,No,0,No Statutory Limit/Non-Trafficway or Driveway Access,0,Non-Trafficway or Driveway Access
45,South Carolina,450620,1,2024,2024,Incomplete - Stripped Chassis,Ford,61,"Single-unit straight truck or Cab-Chassis (GVWR range 10,001 to 19,500 lbs.)",0,No Rollover,0,No or Not Reported,0,0,No,0,No,25,25 MPH,98,Not Reported
45,South Carolina,450620,2,2020,2020,Motorcycle - Custom,Harley-Davidson,80,Two Wheel Motorcycle (excluding motor scooters),8,Not Applicable,0,No or Not Reported,1,1,Yes,3,"Yes, Exceeded Speed Limit",25,25 MPH,1,Dry
